#{"t_start": 1764172218.6527874, "env_id": "ALE/Breakout-v5"}
r,l,t
7.0,250,7375.732354
6.0,340,7382.387816
4.0,240,7387.268418
3.0,224,7391.663403
5.0,295,7396.170284
7.0,266,7400.732953
8.0,343,7406.906387
6.0,350,7411.740189
7.0,278,7417.708971
5.0,300,7422.247074
9.0,361,7428.507416
11.0,280,7432.900298
7.0,257,7437.019814
5.0,314,7441.551871
3.0,225,7445.803918
7.0,260,7450.526228
12.0,317,7456.412781
5.0,300,7461.075524
6.0,363,7467.429187
10.0,396,7473.773311
9.0,321,7478.194668
11.0,421,7486.13543
3.0,234,7490.194127
5.0,311,7494.581647
5.0,307,7499.334488
7.0,390,7505.620409
5.0,316,7511.590632
3.0,225,7515.665504
9.0,327,7520.582881
3.0,237,7524.680638
8.0,293,7528.990845
6.0,347,7534.989574
5.0,305,7539.445084
4.0,268,7545.621543
5.0,325,7550.429293
21.0,498,7558.770553
12.0,317,7563.227509
13.0,373,7569.223355
8.0,307,7575.256331
11.0,463,7582.336487
1.0,156,7586.194293
6.0,355,7590.853883
8.0,420,7599.03267
11.0,265,7603.268841
6.0,325,7607.801868
8.0,301,7613.740734
11.0,445,7620.354816
6.0,350,7626.525393
14.0,516,7635.833044
12.0,466,7642.378901
12.0,429,7650.367893
10.0,371,7656.851394
12.0,327,7661.507495
5.0,320,7667.454228
3.0,217,7670.004812
11.0,434,7678.664149
11.0,393,7684.957457
7.0,250,7689.829551
20.0,605,7700.300658
13.0,459,7707.028522
24.0,517,7715.395509
6.0,354,7721.594491
7.0,345,7727.804867
9.0,345,7732.550969
8.0,400,7740.482385
12.0,427,7746.840804
4.0,279,7751.171887
7.0,379,7757.770398
7.0,391,7763.979583
20.0,600,7774.275371
13.0,594,7783.102365
12.0,430,7790.974825
20.0,647,7801.238544
12.0,451,7807.866089
6.0,376,7814.274184
3.0,219,7818.244622
15.0,450,7825.011077
15.0,398,7832.990704
16.0,490,7839.695778
20.0,482,7847.904878
14.0,356,7854.372499
5.0,312,7859.038872
10.0,519,7867.751963
8.0,385,7874.357952
12.0,414,7882.144322
5.0,340,7886.801569
15.0,562,7897.02427
9.0,347,7901.897055
8.0,413,7909.714724
4.0,245,7913.891606
18.0,555,7922.792788
9.0,474,7931.427801
13.0,365,7937.040658
7.0,243,7941.173995
9.0,458,7949.498272
12.0,541,7957.932283
5.0,312,7964.370357
15.0,699,7975.738623
8.0,408,7982.121008
16.0,458,7990.169979
5.0,294,7994.73961
15.0,599,8005.30843
4.0,274,8009.666278
13.0,426,8016.087407
9.0,350,8022.157196
7.0,245,8026.185961
13.0,331,8032.488773
9.0,412,8038.992163
8.0,414,8045.378074
9.0,424,8051.810631
10.0,399,8058.213593
17.0,439,8066.588247
7.0,356,8072.577615
14.0,507,8081.187196
17.0,446,8087.617421
22.0,529,8096.377207
9.0,442,8104.45968
8.0,458,8111.5086
8.0,437,8119.663195
5.0,291,8123.917591
30.0,613,8134.423517
11.0,368,8140.362634
28.0,485,8147.097813
10.0,464,8155.189289
6.0,370,8161.598042
22.0,703,8172.773993
10.0,350,8178.90344
26.0,600,8189.398517
12.0,589,8198.298002
20.0,503,8206.842568
2.0,201,8210.697307
