#{"t_start": 1764127424.602049, "env_id": "ALE/Breakout-v5"}
r,l,t
17.0,678,1333.934013
14.0,516,1343.142593
9.0,312,1350.071839
13.0,480,1358.931888
14.0,417,1365.800212
10.0,507,1375.722676
3.0,218,1380.075381
7.0,435,1387.306177
5.0,321,1394.099446
15.0,562,1403.702429
14.0,408,1410.334009
15.0,596,1421.434533
10.0,501,1431.619488
7.0,255,1436.044137
11.0,395,1442.975443
8.0,303,1447.55055
10.0,378,1454.731941
6.0,351,1461.17468
16.0,450,1468.161767
7.0,383,1474.804917
5.0,312,1480.960667
8.0,299,1486.118821
12.0,571,1497.172331
9.0,348,1502.385256
17.0,498,1512.581664
11.0,402,1519.867671
5.0,294,1526.084817
7.0,396,1533.583056
9.0,344,1538.697859
12.0,598,1550.06707
11.0,403,1557.176615
11.0,384,1564.683525
17.0,485,1573.780267
18.0,563,1582.898565
11.0,410,1591.668298
4.0,264,1596.33846
2.0,184,1599.11224
14.0,483,1608.278933
5.0,307,1613.334569
13.0,477,1622.08792
14.0,519,1630.135396
16.0,460,1638.136688
11.0,290,1642.17535
4.0,243,1646.060432
10.0,469,1652.574019
12.0,439,1660.029139
2.0,188,1662.368057
16.0,459,1670.058757
5.0,296,1674.175555
8.0,398,1680.234701
13.0,488,1687.868539
24.0,621,1697.735001
11.0,551,1705.754608
10.0,374,1711.612355
8.0,398,1717.751159
8.0,406,1725.44524
27.0,749,1736.468109
19.0,557,1746.055308
9.0,468,1752.563712
7.0,386,1759.631638
13.0,484,1767.419165
18.0,430,1774.840716
22.0,580,1783.128108
15.0,535,1791.725154
14.0,619,1801.481108
10.0,506,1809.360699
13.0,583,1818.973548
8.0,468,1825.402885
13.0,347,1831.139327
5.0,311,1835.304052
11.0,524,1843.381025
24.0,648,1854.631671
15.0,712,1865.621794
19.0,571,1875.176142
14.0,626,1883.747414
9.0,492,1891.551259
24.0,651,1901.759994
21.0,507,1909.85204
3.0,238,1913.831446
17.0,638,1923.908208
13.0,468,1931.514758
10.0,523,1939.561507
