#{"t_start": 1764169886.0044713, "env_id": "ALE/Breakout-v5"}
r,l,t
19.0,674,1.397903
24.0,596,2.555739
23.0,708,3.953974
17.0,506,4.929047
29.0,777,6.422343
17.0,730,7.883793
12.0,703,9.243608
12.0,488,10.18083
16.0,443,11.04352
11.0,26998,61.727339
19.0,26998,112.298687
17.0,486,113.246569
16.0,598,114.387908
14.0,592,115.575387
11.0,511,116.557169
21.0,730,118.000561
18.0,744,119.494643
9.0,26998,170.121148
17.0,682,171.405705
11.0,498,172.365642
19.0,532,173.384179
27.0,659,174.640868
7.0,26998,225.228716
10.0,454,226.195505
5.0,26998,276.987882
7.0,26998,329.181705
10.0,26998,379.71951
12.0,546,380.760295
10.0,26998,431.334341
7.0,389,432.105551
9.0,26998,482.735791
18.0,613,483.929003
13.0,26998,534.642768
18.0,665,535.916096
12.0,26998,586.768175
10.0,516,587.757122
14.0,632,588.954731
13.0,556,590.009467
9.0,463,590.950898
9.0,26998,641.503219
22.0,597,642.653186
25.0,644,643.852477
27.0,746,645.377944
9.0,434,646.227513
11.0,26998,696.751189
12.0,430,697.598828
13.0,612,698.779454
17.0,618,699.957342
25.0,683,701.339178
14.0,26998,751.719018
14.0,481,752.662224
15.0,540,753.713432
22.0,746,755.195662
19.0,726,756.604843
18.0,474,757.530303
21.0,703,758.910378
20.0,694,760.216801
8.0,26998,810.988388
25.0,612,812.207118
29.0,642,813.423916
17.0,596,814.612432
10.0,474,815.544612
10.0,26998,866.061476
9.0,386,866.822516
19.0,654,868.076413
18.0,11986,890.472507
14.0,631,891.693407
15.0,415,892.509942
21.0,652,893.778924
14.0,467,894.735257
12.0,537,895.756981
10.0,26998,946.61832
18.0,617,947.750634
10.0,26998,998.512177
16.0,586,999.652892
12.0,549,1000.739009
17.0,575,1001.888021
21.0,723,1003.321672
15.0,588,1004.47566
16.0,532,1005.52053
10.0,26998,1056.24787
17.0,564,1057.343449
17.0,752,1058.834573
13.0,461,1059.703611
18.0,671,1060.96963
19.0,718,1062.428992
31.0,742,1063.889313
19.0,560,1064.964204
14.0,467,1065.892362
14.0,571,1066.983819
10.0,467,1067.877676
18.0,664,1069.179232
10.0,26998,1120.022243
11.0,26998,1170.869932
13.0,620,1172.092121
24.0,767,1173.660944
24.0,589,1174.767672
14.0,600,1175.909506
14.0,26998,1226.502004
8.0,26998,1277.116149
