#{"t_start": 1764168330.9052014, "env_id": "ALE/Breakout-v5"}
r,l,t
10.0,26998,51.228333
15.0,406,52.014313
10.0,503,52.994575
20.0,695,54.365861
16.0,548,55.511632
13.0,445,56.369642
14.0,377,57.102866
26.0,716,58.528245
13.0,595,59.661523
13.0,583,60.775733
12.0,557,61.909384
21.0,852,63.548727
15.0,555,64.62754
15.0,510,65.617303
19.0,666,66.967434
9.0,26998,118.486699
11.0,26998,169.184696
9.0,463,170.077677
10.0,26998,220.896048
9.0,26998,271.773675
20.0,469,272.671638
13.0,579,273.797873
21.0,591,274.943032
9.0,26998,325.557438
11.0,26998,376.301868
18.0,513,377.285145
21.0,510,378.254532
20.0,726,379.720652
27.0,762,381.168349
12.0,26998,434.136045
16.0,603,435.330455
14.0,609,436.512176
14.0,519,437.552677
19.0,683,438.936991
13.0,579,440.06862
9.0,26998,491.384596
19.0,26998,542.299761
13.0,582,543.415066
15.0,548,544.511958
9.0,26998,595.486319
10.0,26998,646.41555
10.0,26998,697.223894
19.0,785,698.750686
9.0,417,699.566786
9.0,484,700.547836
17.0,497,701.527532
10.0,458,702.42117
22.0,709,703.815027
22.0,697,705.217822
10.0,26998,755.851837
13.0,26998,806.640872
10.0,444,807.465869
9.0,456,808.329737
14.0,589,809.446643
11.0,501,810.443705
9.0,26998,861.883247
13.0,343,862.566353
11.0,26998,913.940557
15.0,426,914.761865
8.0,370,915.471887
9.0,26998,966.126541
11.0,26998,1016.749335
16.0,321,1017.362818
15.0,463,1018.251393
19.0,668,1019.558789
9.0,319,1020.17743
16.0,413,1020.974097
19.0,570,1022.059279
20.0,720,1023.475389
12.0,26998,1074.029916
20.0,549,1075.164247
15.0,500,1076.146506
14.0,445,1077.002389
7.0,26998,1127.622542
9.0,26998,1178.886325
9.0,26998,1229.429326
15.0,626,1230.625377
13.0,465,1231.522801
25.0,645,1232.752563
15.0,401,1233.581301
17.0,616,1234.791799
23.0,26998,1285.784301
16.0,583,1286.911498
24.0,669,1288.19649
16.0,26998,1339.248991
18.0,657,1340.518186
13.0,637,1341.730169
13.0,564,1342.867995
12.0,26998,1393.405952
20.0,698,1394.741585
24.0,705,1396.137641
23.0,697,1397.472371
15.0,540,1398.514446
13.0,447,1399.443177
7.0,26998,1450.257996
10.0,26998,1501.194622
16.0,707,1502.56532
5.0,26998,1552.905162
13.0,470,1553.807433
11.0,577,1554.984463
