#{"t_start": 1764127326.1546733, "env_id": "ALE/Breakout-v5"}
r,l,t
25.0,876,1.731283
36.0,1019,3.663403
19.0,661,4.960394
27.0,834,6.509801
45.0,1105,8.618325
17.0,709,9.981106
47.0,1006,11.652317
11.0,499,12.323934
15.0,26998,60.903753
25.0,909,62.545687
17.0,722,63.884963
18.0,719,65.1956
23.0,807,66.686915
23.0,804,68.149498
16.0,638,69.314101
17.0,655,70.524307
13.0,502,71.449477
13.0,26998,120.639657
12.0,560,121.693493
9.0,26998,171.261963
34.0,873,172.882611
17.0,639,174.075499
26.0,801,175.564084
24.0,871,177.157986
40.0,1272,179.518015
19.0,798,180.997318
35.0,936,182.720559
19.0,605,183.857314
235.0,26998,232.94123
45.0,984,234.768796
14.0,652,235.985117
23.0,704,237.338613
24.0,26998,286.697175
24.0,882,288.356514
38.0,1005,290.257519
26.0,875,291.923984
25.0,866,293.536353
8.0,26998,342.957485
18.0,640,344.142598
17.0,715,345.495022
2.0,26998,395.012704
15.0,694,396.414417
28.0,887,398.093008
44.0,1083,400.136914
18.0,732,401.51175
21.0,607,402.651488
33.0,888,404.311023
33.0,1088,406.370045
28.0,897,408.078727
27.0,855,409.653388
25.0,958,411.495235
15.0,597,412.677405
27.0,991,414.659119
15.0,654,415.921737
17.0,659,417.167715
23.0,844,418.738205
27.0,962,420.532153
23.0,866,422.143552
34.0,1038,424.086066
8.0,26998,475.416522
27.0,684,476.683537
36.0,979,478.610721
20.0,636,479.783107
12.0,538,480.78899
39.0,1113,482.829826
39.0,1152,484.946812
22.0,674,486.245267
31.0,26998,535.986762
37.0,1222,538.278674
10.0,486,539.168518
25.0,791,540.659274
6.0,26998,590.378772
18.0,621,591.545786
36.0,943,593.297796
28.0,892,594.955772
24.0,703,596.287344
6.0,26998,645.785443
48.0,1350,648.30406
26.0,828,649.868368
24.0,790,651.349725
18.0,716,652.681972
27.0,904,654.398617
19.0,704,655.730659
19.0,788,657.266812
34.0,910,658.9756
35.0,753,660.403363
32.0,965,662.21287
16.0,696,663.53558
12.0,26998,713.095345
7.0,26998,762.526845
15.0,714,763.88558
10.0,26998,813.872196
29.0,887,815.531312
17.0,595,816.649566
13.0,537,817.641417
12.0,26998,867.383565
13.0,508,868.308395
40.0,1138,870.384651
20.0,766,871.806221
68.0,1216,874.050714
17.0,706,875.391729
18.0,737,876.746164
17.0,676,878.017698
13.0,496,878.965616
21.0,732,880.381764
47.0,1164,882.531967
27.0,899,884.18206
35.0,1041,886.114455
26.0,674,887.388646
28.0,899,889.125138
35.0,954,890.922844
21.0,829,892.4687
23.0,679,893.735779
10.0,26998,943.586244
21.0,769,945.015913
18.0,735,946.410255
20.0,787,947.907976
19.0,746,949.30752
32.0,936,951.084167
28.0,797,952.589581
28.0,847,954.17914
24.0,842,955.733699
31.0,973,957.533469
22.0,707,958.870054
24.0,883,960.497389
33.0,933,962.261149
14.0,613,963.447408
25.0,26998,1013.250205
29.0,864,1014.891058
16.0,600,1016.00424
