#{"t_start": 1764249641.6767712, "env_id": "ALE/Breakout-v5"}
r,l,t
5.0,323,0.599558
9.0,402,1.385044
2.0,177,1.740703
2.0,216,2.191257
4.0,274,2.72688
9.0,340,3.373139
3.0,243,3.907915
5.0,326,4.565401
3.0,208,5.008542
2.0,198,5.42923
4.0,274,6.01832
2.0,213,6.584135
2.0,216,7.186394
4.0,252,7.808436
1.0,148,8.146667
4.0,291,8.727114
4.0,274,9.226909
3.0,242,9.663171
2.0,196,10.010311
9.0,394,10.695092
1.0,149,10.97534
3.0,207,11.363031
2.0,195,11.737656
2.0,177,12.116831
6.0,389,12.806356
2.0,177,13.17239
4.0,252,13.821541
2.0,196,14.236031
2.0,178,14.599386
6.0,341,15.276217
2.0,178,15.638
2.0,195,16.129426
2.0,195,16.623317
3.0,228,17.101269
3.0,207,17.489477
3.0,207,17.889775
10.0,443,18.733772
4.0,256,19.226949
3.0,244,19.794698
3.0,212,20.250395
2.0,195,20.749191
2.0,177,21.197541
2.0,216,21.748971
4.0,288,22.461581
5.0,324,23.254233
6.0,391,24.209383
3.0,246,24.821167
3.0,229,25.457677
5.0,270,26.127421
7.0,400,26.90914
5.0,332,27.566474
5.0,342,28.445589
5.0,317,29.063604
3.0,242,29.522441
2.0,195,29.912155
3.0,223,30.32223
3.0,262,30.834981
1.0,149,31.134702
3.0,246,31.608477
3.0,245,32.076398
2.0,216,32.459013
2.0,216,32.839557
6.0,360,33.531626
7.0,379,34.275434
2.0,195,34.75876
4.0,272,35.419336
4.0,313,36.043507
6.0,350,36.762876
5.0,317,37.398197
2.0,195,37.795058
5.0,300,38.410218
2.0,195,38.781737
2.0,195,39.179232
2.0,178,39.544939
2.0,195,39.94285
4.0,256,40.415227
9.0,375,41.108098
2.0,177,41.445571
11.0,428,42.231117
5.0,273,42.742933
17.0,598,43.819167
2.0,216,44.32884
8.0,430,45.128806
5.0,310,45.745528
19.0,539,46.700971
4.0,273,47.204304
3.0,243,47.656156
5.0,322,48.292468
3.0,210,48.748813
12.0,490,49.771177
4.0,274,50.394798
14.0,516,51.448149
4.0,256,52.047644
4.0,252,52.580224
2.0,195,52.937188
4.0,256,53.411205
10.0,463,54.448468
4.0,253,54.989407
13.0,364,55.640173
6.0,371,56.321301
