#{"t_start": 1764188859.4132156, "env_id": "ALE/Breakout-v5"}
r,l,t
15.0,678,1.094582
14.0,26998,56.935469
14.0,603,58.57519
16.0,644,60.628932
24.0,749,62.669326
28.0,26998,127.134949
19.0,673,129.444376
49.0,1201,133.291127
16.0,26998,203.898335
18.0,679,205.784774
19.0,669,207.640594
29.0,926,209.89162
21.0,824,212.885494
20.0,837,215.224093
38.0,1028,218.813925
39.0,1046,221.169219
14.0,26998,286.479798
16.0,26998,358.377504
24.0,925,361.034194
48.0,1034,364.315375
27.0,1015,367.238068
27.0,801,369.372377
17.0,698,371.390315
20.0,686,373.066561
24.0,724,375.12204
22.0,799,377.283882
21.0,862,379.209286
24.0,928,382.091384
21.0,26998,452.026454
27.0,783,454.46962
37.0,26998,521.439202
24.0,866,524.524694
21.0,738,526.369287
32.0,964,528.718569
12.0,542,530.267601
13.0,26998,602.987538
33.0,965,605.34982
9.0,26998,670.768093
23.0,26998,734.326466
11.0,506,735.33881
21.0,770,736.953772
10.0,485,738.601208
28.0,845,740.33533
21.0,692,741.704564
26.0,778,743.822647
27.0,891,745.738565
12.0,559,746.800374
17.0,593,748.070889
23.0,815,750.035804
21.0,756,751.697513
21.0,897,753.452948
16.0,721,755.273122
21.0,646,756.722462
28.0,26998,812.426792
9.0,445,813.29165
18.0,539,814.355782
22.0,738,815.973421
31.0,821,818.037972
17.0,487,819.037931
26.0,925,821.020082
24.0,849,822.743797
27.0,871,824.992951
18.0,767,826.675853
21.0,724,828.228544
21.0,677,829.973006
17.0,572,831.235966
19.0,648,832.717761
16.0,635,834.277462
21.0,840,836.603094
28.0,810,838.287337
33.0,1075,840.672975
30.0,856,842.704
20.0,811,844.424943
47.0,1081,847.208991
33.0,1081,849.90303
33.0,1069,852.773204
9.0,26998,910.898079
21.0,742,913.070441
45.0,1285,917.384988
14.0,546,919.312348
25.0,767,921.66137
36.0,1069,924.652844
18.0,812,927.409001
20.0,829,929.768464
20.0,696,931.739471
19.0,693,933.713934
18.0,595,935.730759
16.0,662,937.545891
25.0,721,940.14248
30.0,26998,1013.16527
19.0,26998,1075.608511
37.0,1144,1078.996954
30.0,833,1081.08758
24.0,758,1083.381472
24.0,827,1085.675917
25.0,755,1087.908653
41.0,1951,1093.591802
33.0,838,1096.400239
18.0,754,1098.419034
31.0,909,1101.44248
