#{"t_start": 1764197968.27884, "env_id": "ALE/Breakout-v5"}
r,l,t
6.0,326,0.678634
12.0,304,1.289862
2.0,26998,57.569414
4.0,26998,112.561383
2.0,26998,167.06288
8.0,26998,222.292094
8.0,272,222.843967
4.0,26998,277.83286
8.0,26998,349.633263
4.0,26998,419.111972
1.0,148,419.495383
8.0,26998,491.541605
12.0,417,492.606104
17.0,473,493.954186
5.0,26998,563.272199
8.0,26998,630.176818
8.0,26998,698.511259
8.0,26998,768.127376
3.0,26998,838.941052
8.0,26998,907.821517
8.0,26998,966.998632
8.0,26998,1023.554904
4.0,26998,1080.862465
14.0,406,1081.678794
8.0,26998,1137.957716
8.0,26998,1195.757583
8.0,26998,1249.725053
8.0,26998,1305.920432
8.0,26998,1362.276011
8.0,26998,1419.690453
1.0,149,1419.977519
8.0,26998,1476.075182
8.0,26998,1534.504238
8.0,26998,1591.887922
8.0,26998,1650.12138
3.0,26998,1707.98266
8.0,26998,1764.178949
14.0,404,1765.022336
1.0,149,1765.344344
8.0,26998,1822.483696
5.0,314,1823.085024
21.0,26998,1878.754991
8.0,26998,1934.038469
5.0,26998,1990.104263
8.0,26998,2047.809513
4.0,26998,2104.595729
8.0,26998,2162.801256
16.0,432,2163.731256
9.0,26998,2220.267569
0.0,26998,2274.81808
5.0,26998,2330.959576
8.0,26998,2387.148426
8.0,26998,2444.676968
8.0,26998,2499.973237
2.0,26998,2554.763639
8.0,26998,2612.474845
8.0,272,2613.02417
2.0,26998,2668.982624
4.0,26998,2724.643878
8.0,26998,2780.366658
4.0,26998,2836.060521
5.0,321,2836.726399
3.0,26998,2892.740361
2.0,26998,2947.589615
2.0,26998,3002.853986
15.0,423,3003.753261
12.0,305,3004.368581
8.0,26998,3062.380519
1.0,149,3062.671154
1.0,26998,3119.551582
8.0,26998,3176.242576
8.0,26998,3232.438528
3.0,214,3233.179512
8.0,26998,3289.67656
1.0,149,3290.520319
13.0,355,3291.254071
3.0,26998,3345.088982
3.0,230,3345.55723
14.0,404,3346.356075
1.0,148,3346.767131
8.0,26998,3403.25117
14.0,384,3403.998532
11.0,479,3405.373448
4.0,26998,3462.497914
8.0,26998,3518.888395
8.0,26998,3575.311097
15.0,422,3576.194254
8.0,26998,3631.074908
8.0,26998,3686.303785
4.0,26998,3741.877491
1.0,149,3742.178323
14.0,405,3743.090647
4.0,26998,3800.85472
8.0,26998,3860.139935
8.0,26998,3917.665145
0.0,26998,12732.29448
8.0,26998,12812.532021
21.0,390,12813.561417
25.0,415,12814.739072
1.0,150,12815.231266
