#{"t_start": 1764188968.7817633, "env_id": "ALE/Breakout-v5"}
r,l,t
8.0,26998,70.682947
1.0,148,71.058095
5.0,26998,141.906617
3.0,225,142.489358
1.0,150,143.250124
8.0,26998,210.625021
8.0,26998,281.047393
14.0,343,282.736485
8.0,26998,349.693596
8.0,26998,421.514244
4.0,26998,483.895696
7.0,26998,555.550484
8.0,26998,627.550918
8.0,26998,683.52594
8.0,26998,740.751044
12.0,304,741.527943
8.0,26998,803.311459
4.0,26998,868.247371
1.0,148,868.571853
3.0,225,869.605005
8.0,26998,939.821511
1.0,26998,1009.965292
1.0,148,1010.334653
8.0,26998,1082.872696
8.0,26998,1148.797993
8.0,26998,1219.337591
8.0,26998,1289.436206
8.0,26998,1359.170418
3.0,211,1360.115276
8.0,26998,1426.387542
2.0,26998,1481.250405
9.0,26998,1538.522263
6.0,26998,1593.301309
8.0,26998,1649.029339
1.0,150,1649.340025
7.0,26998,1704.856649
3.0,229,1705.326153
8.0,26998,1760.404502
8.0,26998,1817.112655
2.0,26998,1874.783347
8.0,26998,1931.620061
2.0,213,1932.039541
8.0,26998,1988.592972
1.0,26998,2045.173338
8.0,26998,2101.805348
4.0,26998,2157.674121
8.0,26998,2213.582984
5.0,26998,2268.877902
8.0,26998,2326.356278
1.0,148,2326.655915
8.0,26998,2382.05042
1.0,150,2382.368341
8.0,26998,2439.231535
3.0,228,2439.682971
6.0,326,2440.318638
13.0,333,2440.973827
8.0,26998,2498.581174
8.0,26998,2556.263205
9.0,312,2556.877026
8.0,26998,2612.478783
8.0,26998,2668.5849
8.0,26998,2724.793463
2.0,26998,2780.294851
11.0,664,2782.155365
8.0,26998,2836.805733
3.0,225,2837.250213
9.0,333,2838.508775
8.0,26998,2893.842094
0.0,26998,2950.55028
4.0,262,2951.101219
5.0,299,2952.288114
10.0,393,2953.106691
8.0,26998,3011.391051
4.0,26998,3067.595584
8.0,26998,3125.441702
0.0,26998,3178.614453
3.0,26998,3234.440265
3.0,239,3234.902926
2.0,26998,3292.257654
8.0,26998,3347.851889
8.0,26998,3403.860239
8.0,26998,3461.093297
8.0,26998,3518.230916
8.0,26998,3574.925396
8.0,26998,3632.278269
5.0,309,3632.925784
2.0,182,3633.318691
8.0,26998,3691.014786
8.0,26998,3747.237462
4.0,26998,3803.131315
8.0,26998,3860.149066
8.0,26998,3916.413918
8.0,26998,3972.491049
8.0,26998,4026.881109
3.0,225,4027.339615
8.0,26998,4081.943017
1.0,26998,4136.805929
8.0,26998,4192.680905
2.0,26998,4258.564987
8.0,26998,4327.60693
