#{"t_start": 1764249776.0336115, "env_id": "ALE/Breakout-v5"}
r,l,t
27.0,26998,52.710906
32.0,945,54.573255
49.0,26998,107.312278
56.0,26998,157.483327
54.0,26998,208.556261
83.0,26998,261.845612
87.0,1333,264.389571
176.0,1782,267.775402
65.0,26998,321.970509
38.0,1014,324.278652
39.0,26998,371.685226
116.0,1715,375.191465
20.0,26998,425.783082
80.0,26998,470.798298
77.0,26998,512.047229
156.0,1928,515.062486
70.0,26998,555.91687
64.0,26998,605.780388
135.0,1749,609.59566
22.0,26998,657.982415
20.0,26998,706.28623
62.0,26998,754.6733
65.0,26998,802.564874
28.0,26998,848.982401
27.0,26998,893.753028
42.0,1148,895.801529
88.0,26998,940.229291
106.0,26998,984.628743
205.0,1722,987.886989
37.0,26998,1042.361002
54.0,26998,1090.669539
47.0,1260,1092.90684
21.0,26998,1140.692982
71.0,1568,1143.563841
3.0,26998,1191.681431
17.0,26998,1233.718814
40.0,26998,1278.371662
55.0,26998,1323.245751
38.0,1063,1325.036279
1.0,26998,1371.117852
57.0,26998,1415.698846
85.0,1457,1418.238152
363.0,1800,1421.402698
40.0,26998,1469.458004
349.0,5085,1478.563765
46.0,26998,1523.78022
117.0,1587,1526.71905
9.0,26998,1575.202823
119.0,1540,1577.964366
102.0,1469,1580.271218
9.0,26998,1626.142617
44.0,26998,1678.956965
93.0,26998,1731.667789
84.0,26998,1784.528915
76.0,1435,1787.457691
110.0,26998,1836.492049
322.0,26998,1885.99796
23.0,26998,1936.866205
37.0,994,1938.875286
34.0,26998,1994.354811
113.0,26998,2044.614406
37.0,26998,2094.393888
105.0,1377,2097.562406
54.0,26998,2155.98809
115.0,1574,2159.117466
324.0,1788,2162.350143
40.0,1173,2164.858758
79.0,1204,2167.310786
58.0,26998,2220.799615
25.0,26998,2267.749924
49.0,1447,2270.198293
36.0,26998,2320.357105
58.0,26998,2369.77022
68.0,1339,2372.841298
75.0,1558,2376.287386
30.0,26998,2429.49253
44.0,26998,2485.823474
78.0,1476,2488.804753
46.0,1873,2492.353181
111.0,1674,2495.345827
95.0,1429,2497.959428
55.0,1147,2500.254906
86.0,26998,2562.693852
209.0,26998,2625.664624
64.0,26998,2687.92827
35.0,26998,2744.147323
42.0,26998,2790.725185
62.0,1261,2793.121843
105.0,1578,2796.219521
61.0,26998,2848.735196
66.0,26998,2899.001191
96.0,26998,2961.026682
240.0,1540,2964.553476
88.0,26998,3015.002059
261.0,1865,3018.260715
100.0,26998,3065.685004
6.0,26998,3113.630304
153.0,1922,3117.020919
25.0,26998,3164.707108
57.0,26998,3212.268067
