#{"t_start": 1764249436.5738502, "env_id": "ALE/Breakout-v5"}
r,l,t
39.0,1229,2.503103
72.0,1550,5.399268
26.0,832,7.299324
64.0,1308,10.175814
29.0,723,11.695113
112.0,1600,14.95731
20.0,722,16.487378
17.0,684,18.06295
196.0,1120,20.3824
10.0,504,21.415439
19.0,696,22.925761
12.0,617,24.498933
14.0,485,25.492296
32.0,869,27.223984
46.0,681,28.533563
57.0,1099,30.777403
33.0,829,32.420247
32.0,1034,34.48193
278.0,1144,36.73577
21.0,750,38.17181
27.0,823,39.846814
55.0,1071,42.136838
32.0,875,44.328017
16.0,668,45.926348
144.0,1005,47.91479
98.0,1188,50.168786
37.0,1175,52.414891
54.0,986,54.43778
11.0,468,55.360045
24.0,838,57.072518
58.0,990,59.183425
33.0,812,60.882989
94.0,1216,63.574799
42.0,928,65.916769
90.0,1443,69.491633
16.0,588,71.038668
63.0,1351,74.553215
78.0,1289,77.660073
46.0,1058,79.821267
54.0,1404,82.948819
26.0,795,84.905537
43.0,1047,87.072727
18.0,632,88.336635
19.0,738,89.875216
38.0,924,91.716573
84.0,1562,94.865023
26.0,788,96.422756
20.0,740,97.817764
35.0,1098,100.156891
27.0,935,102.043814
28.0,842,103.897008
17.0,696,105.275988
40.0,1139,107.685631
30.0,881,109.427226
77.0,1573,112.449302
55.0,1292,114.838702
12.0,526,115.941144
18.0,703,117.434653
37.0,971,119.466252
60.0,967,121.583494
87.0,1583,124.702941
86.0,1491,127.862825
59.0,1118,130.101781
58.0,1114,132.54673
96.0,1528,135.329262
73.0,1382,137.863042
32.0,949,139.771292
24.0,800,141.393783
12.0,541,142.511291
88.0,1602,145.812899
39.0,1006,147.886698
47.0,1145,150.268094
40.0,1037,152.378406
35.0,1076,154.419152
54.0,1357,157.210868
16.0,634,158.471696
36.0,987,160.41305
43.0,1248,162.846385
84.0,1316,165.438379
16.0,584,166.597696
5.0,309,167.273499
6.0,366,168.019133
15.0,595,169.276986
91.0,1588,172.166103
34.0,777,173.692441
20.0,759,175.08373
59.0,865,176.702132
104.0,1448,179.576135
83.0,1220,181.969613
20.0,642,183.166893
78.0,1135,185.548113
33.0,892,187.380647
17.0,625,188.661662
81.0,1243,191.518224
102.0,1174,193.943896
49.0,1024,196.128882
31.0,1036,197.970593
61.0,1461,200.532532
47.0,830,202.383922
70.0,1304,204.996735
