#{"t_start": 1764264020.5780292, "env_id": "ALE/Breakout-v5"}
r,l,t
0.0,120,0.202203
2.0,195,0.533472
0.0,120,0.73587
0.0,120,0.9525
0.0,120,1.155155
0.0,120,1.361071
0.0,120,1.575979
0.0,120,1.778578
0.0,120,1.990497
0.0,120,2.19589
0.0,120,2.420658
0.0,120,2.621579
0.0,120,2.848844
0.0,120,3.043958
0.0,120,3.252134
0.0,120,3.470427
0.0,120,3.659385
0.0,120,3.859963
0.0,120,4.065678
0.0,120,4.275433
0.0,120,4.471492
0.0,120,4.688547
0.0,120,4.912974
0.0,120,5.127828
0.0,120,5.326564
0.0,120,5.520591
0.0,120,5.701375
0.0,120,5.906117
2.0,195,6.283126
0.0,120,6.499261
0.0,120,6.703204
0.0,120,6.905251
0.0,120,7.103682
0.0,120,7.314506
0.0,120,7.531985
0.0,120,7.741608
0.0,120,7.93707
0.0,120,8.15534
0.0,120,8.373803
0.0,120,8.587608
0.0,120,8.799018
0.0,120,9.013875
0.0,120,9.235324
0.0,120,9.442308
0.0,120,9.643623
0.0,120,9.8543
0.0,120,10.058656
0.0,120,10.269109
0.0,120,10.482729
0.0,120,10.685237
0.0,120,10.896199
2.0,195,11.255763
0.0,120,11.472731
0.0,120,11.680703
0.0,120,11.89485
0.0,120,12.115208
0.0,120,12.331666
0.0,120,12.532084
0.0,120,12.741745
0.0,120,12.959444
0.0,120,13.175318
0.0,120,13.389365
0.0,120,13.589939
0.0,120,13.801893
0.0,120,14.021429
0.0,120,14.213723
0.0,120,14.426242
0.0,120,14.634769
0.0,120,14.832528
0.0,120,15.036068
0.0,120,15.249799
0.0,120,15.462175
0.0,120,15.677586
0.0,120,15.878435
0.0,120,16.081301
0.0,120,16.289017
0.0,120,16.50122
0.0,120,16.712254
0.0,120,16.912989
0.0,120,17.120912
0.0,120,17.311944
0.0,120,17.513854
0.0,120,17.722136
0.0,120,17.942608
0.0,120,18.144439
2.0,195,18.477707
0.0,120,18.672069
0.0,120,18.877259
0.0,120,19.088979
0.0,120,19.298583
0.0,120,19.503803
0.0,120,19.714735
0.0,120,19.912914
0.0,120,20.109381
0.0,120,20.313091
0.0,120,20.498642
0.0,120,20.692315
0.0,120,20.910699
0.0,120,21.129611
0.0,120,21.335195
