#{"t_start": 1764131358.828655, "env_id": "ALE/Breakout-v5"}
r,l,t
44.0,837,1.244291
30.0,859,2.593957
18.0,658,3.510483
18.0,26998,53.987801
11.0,494,54.928106
32.0,755,56.421365
46.0,1102,58.477922
38.0,1034,60.473293
26.0,785,61.974614
21.0,770,63.45629
34.0,916,65.196424
13.0,26998,115.219565
27.0,951,117.088308
19.0,776,118.598864
16.0,623,119.767435
43.0,919,121.5674
29.0,768,123.030015
24.0,891,124.792626
14.0,587,125.923973
14.0,655,127.30259
10.0,482,128.231831
19.0,639,129.469122
34.0,1013,131.431787
45.0,1214,133.70435
45.0,878,135.40233
22.0,26998,185.46157
31.0,784,187.046968
13.0,571,188.137765
30.0,923,189.900705
18.0,739,191.344693
15.0,628,192.541569
40.0,1103,194.661277
38.0,1116,196.777426
12.0,26998,246.845323
20.0,765,248.365779
20.0,26998,298.581024
12.0,543,299.601718
24.0,829,301.186284
16.0,680,302.475033
30.0,925,304.274786
36.0,919,306.026598
23.0,775,307.559049
67.0,1488,310.669235
21.0,760,312.203935
47.0,1178,314.499079
21.0,614,315.688749
27.0,963,317.540369
15.0,659,319.472632
37.0,991,321.752469
16.0,658,323.038942
6.0,26998,373.46996
44.0,1023,375.367723
18.0,705,376.801378
20.0,666,378.118106
38.0,844,379.786136
22.0,959,381.648993
20.0,722,383.062382
23.0,26998,433.354687
19.0,628,434.535209
25.0,734,435.970059
19.0,767,437.416991
39.0,856,439.081253
22.0,655,440.347805
20.0,773,441.875332
23.0,828,443.454899
23.0,854,445.11793
36.0,988,447.013641
24.0,809,448.552192
22.0,26998,499.090712
23.0,814,500.65746
32.0,888,502.40637
23.0,810,503.924994
33.0,1028,505.932209
24.0,930,507.689925
24.0,26998,557.91355
23.0,825,559.4811
13.0,26998,609.705069
20.0,503,610.689822
19.0,850,612.314059
12.0,26998,662.436125
29.0,876,664.088237
13.0,627,665.297859
36.0,1007,667.304336
42.0,1251,669.695261
20.0,703,671.031441
17.0,704,672.40937
14.0,26998,722.767453
19.0,653,724.000587
14.0,624,725.179598
43.0,1192,727.541785
44.0,1161,729.79897
39.0,649,731.012088
18.0,725,732.38541
11.0,496,733.381724
28.0,762,734.801058
5.0,26998,784.931568
29.0,691,786.235959
23.0,843,787.986804
10.0,26998,838.503864
17.0,713,839.892002
