#{"t_start": 1764181410.5112016, "env_id": "ALE/Breakout-v5"}
r,l,t
4.0,26998,49.890637
0.0,26998,100.084949
4.0,26998,149.94089
1.0,148,150.234679
1.0,148,150.528859
8.0,26998,200.350008
8.0,26998,250.831958
8.0,26998,301.227575
3.0,231,301.702396
2.0,186,302.090793
3.0,225,302.532892
8.0,26998,353.821594
4.0,26998,403.844854
0.0,26998,453.871068
8.0,26998,503.792181
8.0,26998,553.934984
8.0,26998,604.488148
8.0,26998,654.178272
8.0,26998,704.199481
8.0,26998,756.066218
4.0,26998,806.416922
8.0,26998,856.635482
8.0,26998,906.954257
8.0,26998,957.042379
8.0,26998,1007.00407
3.0,225,1007.460649
8.0,26998,1057.682368
0.0,26998,1108.157987
2.0,26998,1158.230682
8.0,26998,1210.272194
2.0,181,1210.681149
4.0,26998,1266.235655
1.0,148,1266.558475
3.0,26998,1318.123165
8.0,26998,1371.514782
3.0,225,1372.0823
8.0,26998,1428.031322
2.0,180,1428.430096
1.0,26998,1482.93051
5.0,316,1483.58793
8.0,26998,1538.308015
8.0,26998,1595.242311
8.0,26998,1651.295899
4.0,26998,1706.232301
8.0,26998,1760.141339
4.0,247,1760.623559
11.0,26998,1815.94977
8.0,26998,1868.91759
8.0,26998,1919.092065
8.0,26998,1969.307981
8.0,26998,2019.144383
0.0,26998,2068.81652
1.0,150,2069.121003
14.0,354,2069.827675
8.0,26998,2120.019889
21.0,26998,2173.118309
8.0,26998,2232.937036
1.0,148,2233.259309
1.0,148,2233.610501
4.0,26998,2295.458099
8.0,26998,2351.866855
8.0,26998,2408.157708
2.0,187,2408.553854
8.0,26998,2462.286977
8.0,26998,2515.889588
8.0,26998,2568.727823
4.0,26998,2622.024669
1.0,26998,2675.324891
8.0,26998,2731.385671
8.0,26998,2785.959846
3.0,225,2786.342743
8.0,26998,2829.478393
8.0,26998,2871.998889
8.0,26998,2914.62166
5.0,26998,2957.882917
3.0,225,2958.250994
8.0,26998,3000.721788
2.0,26998,3044.349756
8.0,26998,3088.874323
0.0,26998,3132.710101
1.0,149,3132.967592
4.0,26998,3173.231679
12.0,26998,3212.141821
13.0,524,3212.928234
13.0,2243,3216.091697
8.0,26998,3253.758099
8.0,26998,3291.290087
9.0,310,3291.757755
8.0,397,3292.322957
2.0,26998,3330.116349
1.0,148,3330.325668
8.0,26998,3368.65685
8.0,26998,3406.638823
9.0,26998,3445.135333
8.0,26998,3487.740884
8.0,26998,3531.448935
4.0,26998,3574.215839
8.0,26998,3617.112697
8.0,26998,3659.732376
18.0,484,3660.532573
