#{"t_start": 1764195988.380371, "env_id": "ALE/Breakout-v5"}
r,l,t
5.0,310,0.501062
1.0,148,0.783185
3.0,210,1.137315
1.0,148,1.436282
1.0,148,1.701714
3.0,210,2.083277
1.0,148,2.354662
3.0,210,2.722685
3.0,210,3.089499
5.0,310,3.639234
3.0,210,3.991144
3.0,210,4.388123
1.0,148,4.676653
3.0,210,5.093583
1.0,148,5.369383
1.0,148,5.629059
3.0,210,5.977499
1.0,148,6.238794
3.0,210,6.604697
1.0,148,6.864852
3.0,210,7.256376
3.0,210,7.629999
1.0,148,7.878447
1.0,148,8.12985
3.0,210,8.47796
3.0,210,8.816789
1.0,148,9.060745
3.0,210,9.449253
1.0,148,9.716639
4.0,256,10.194064
2.0,196,10.520867
1.0,148,10.77879
3.0,210,11.130801
1.0,148,11.393494
3.0,210,11.752803
1.0,148,11.990944
4.0,256,12.406956
3.0,210,12.764187
1.0,148,13.009426
6.0,340,13.551507
3.0,210,13.980554
4.0,256,14.477632
3.0,210,14.851916
1.0,148,15.113307
6.0,340,15.663261
6.0,340,16.214003
3.0,210,16.569114
2.0,179,16.856953
3.0,210,17.203875
3.0,210,17.582057
3.0,210,17.971162
3.0,210,18.348793
1.0,148,18.614109
1.0,148,18.863488
1.0,148,19.127336
2.0,196,19.473661
3.0,210,19.835618
1.0,148,20.121887
1.0,148,20.391755
1.0,148,20.673144
3.0,210,21.10242
3.0,210,21.510281
5.0,310,22.061597
3.0,210,22.42746
3.0,210,22.774366
3.0,210,23.121384
2.0,177,23.4386
1.0,148,23.68621
3.0,210,24.031389
1.0,148,24.290953
6.0,340,24.881977
3.0,210,25.232022
1.0,148,25.493806
1.0,148,25.759895
3.0,210,26.125089
3.0,210,26.48754
6.0,340,27.104905
6.0,340,27.709482
1.0,148,27.995768
1.0,148,28.237886
3.0,210,28.61177
1.0,148,28.888793
3.0,210,29.249854
2.0,179,29.587811
3.0,210,29.971127
3.0,210,30.354805
3.0,210,30.738514
3.0,210,31.146256
6.0,340,31.760488
3.0,210,32.139197
3.0,210,32.546289
3.0,210,32.929477
3.0,210,33.301682
3.0,210,33.680714
3.0,210,34.043178
3.0,210,34.400619
3.0,210,34.75749
3.0,210,35.110408
6.0,340,35.708838
3.0,210,36.089547
