#{"t_start": 1764188486.6328928, "env_id": "ALE/Breakout-v5"}
r,l,t
4.0,26998,38.398578
2.0,26998,76.693497
0.0,26998,114.830158
12.0,304,115.28011
8.0,26998,159.967351
3.0,232,160.344031
1.0,149,160.606942
5.0,26998,204.168945
8.0,26998,249.168534
4.0,26998,292.590186
8.0,26998,334.603308
8.0,26998,376.381678
8.0,26998,418.142509
8.0,26998,460.125157
8.0,26998,503.271943
1.0,150,503.526872
13.0,356,504.112827
3.0,26998,547.763735
8.0,26998,591.933632
8.0,26998,636.241501
8.0,26998,680.193387
0.0,26998,723.688322
2.0,26998,767.567565
1.0,148,767.825116
13.0,335,768.43643
4.0,26998,811.608525
4.0,26998,856.178915
0.0,26998,899.783291
3.0,26998,942.930906
6.0,336,943.504588
5.0,26998,985.776571
8.0,26998,1027.725166
2.0,26998,1069.976798
8.0,26998,1111.767493
8.0,26998,1153.518939
25.0,420,1154.178521
0.0,26998,1196.186241
4.0,246,1196.578263
8.0,273,1197.002888
8.0,26998,1239.438395
8.0,26998,1280.140723
8.0,26998,1320.942744
8.0,26998,1363.064012
8.0,26998,1405.92433
3.0,278,1406.370271
4.0,26998,1448.661854
8.0,26998,1491.415772
8.0,26998,1536.261818
6.0,26998,1579.164157
1.0,151,1579.406425
4.0,26998,1623.145008
4.0,26998,1667.062861
8.0,26998,1711.437076
8.0,26998,1754.118804
8.0,26998,1796.232693
21.0,398,1796.893249
8.0,26998,1839.321433
3.0,26998,1883.759744
1.0,148,1884.007957
7.0,402,1884.682848
8.0,26998,1927.767761
8.0,26998,1970.204414
1.0,148,1970.438166
8.0,26998,2013.104184
12.0,304,2013.594131
26.0,432,2014.264017
2.0,26998,2055.670664
5.0,26998,2097.535071
12.0,306,2098.025087
13.0,355,2098.607823
8.0,26998,2140.314938
10.0,26998,2182.044594
15.0,427,2182.714749
8.0,26998,2225.047901
4.0,26998,2268.987155
1.0,148,2269.218472
2.0,26998,2314.203464
1.0,149,2314.461276
4.0,26998,2360.689328
8.0,274,2361.148842
8.0,26998,2406.044776
8.0,26998,2449.501047
8.0,26998,2492.746602
8.0,26998,2536.612702
8.0,26998,2581.081711
8.0,26998,2626.086334
8.0,26998,2671.458579
2.0,179,2671.774382
8.0,26998,2716.98431
0.0,26998,2760.009024
8.0,26998,2803.936499
8.0,26998,2847.492011
4.0,26998,2890.153399
16.0,449,2890.885262
3.0,26998,2933.778645
8.0,26998,2977.234022
8.0,26998,3021.834206
8.0,26998,3064.922372
3.0,26998,3107.81698
16.0,449,3108.552181
