#{"t_start": 1764249698.1026251, "env_id": "ALE/Breakout-v5"}
r,l,t
2.0,210,0.394668
4.0,275,0.926869
3.0,225,1.346272
3.0,223,1.743699
2.0,214,2.137544
6.0,390,2.864023
5.0,322,3.52509
4.0,274,4.036035
2.0,196,4.397796
1.0,149,4.680348
2.0,218,5.100668
2.0,195,5.463463
2.0,195,5.82742
3.0,223,6.250781
2.0,200,6.625777
3.0,225,7.052929
4.0,293,7.650193
3.0,225,8.099993
2.0,215,8.538805
9.0,496,9.614343
3.0,224,10.173884
5.0,329,10.870296
1.0,167,11.263726
3.0,227,11.763735
2.0,196,12.159239
3.0,225,12.592865
8.0,452,13.391625
0.0,120,13.628204
0.0,120,13.884337
1.0,148,14.317566
2.0,217,14.952308
2.0,195,15.382173
2.0,222,15.833533
3.0,243,16.326823
4.0,275,16.881197
5.0,310,17.506017
6.0,335,18.17908
2.0,216,18.619095
4.0,298,19.21811
4.0,290,19.803781
4.0,286,20.34348
7.0,389,21.036962
3.0,244,21.484683
2.0,199,21.841028
3.0,244,22.2721
2.0,195,22.626741
2.0,195,22.978296
6.0,392,23.67435
7.0,409,24.395032
8.0,440,25.177712
2.0,216,25.572926
2.0,197,26.041203
2.0,197,26.455864
2.0,180,26.782214
2.0,177,27.104548
2.0,195,27.461007
1.0,168,27.772019
2.0,179,28.09791
10.0,416,28.82817
2.0,217,29.207035
3.0,229,29.622051
2.0,216,30.013804
3.0,226,30.429534
16.0,528,31.373292
2.0,195,31.746419
2.0,195,32.115186
3.0,246,32.559163
2.0,195,32.907469
1.0,169,33.213511
2.0,195,33.569545
2.0,216,33.962535
3.0,226,34.408444
2.0,195,34.751822
2.0,195,35.102848
2.0,195,35.460743
2.0,215,35.915658
2.0,195,36.4182
3.0,225,36.937876
7.0,430,37.839046
2.0,195,38.187968
2.0,195,38.529167
2.0,195,38.878766
3.0,242,39.296479
2.0,195,39.635171
4.0,288,40.195169
2.0,195,40.598076
3.0,245,41.069293
4.0,270,41.542354
1.0,172,41.846292
2.0,217,42.226733
4.0,272,42.786946
13.0,505,43.823747
2.0,216,44.408239
2.0,195,44.918775
2.0,195,45.426417
3.0,226,46.011612
1.0,166,46.449158
0.0,120,46.769469
14.0,555,48.126965
3.0,244,48.833162
