#{"t_start": 1764196024.5600588, "env_id": "ALE/Breakout-v5"}
r,l,t
0.0,26998,44.878573
7.0,244,45.281401
7.0,373,45.954765
0.0,123,46.203719
0.0,123,46.432056
0.0,26998,91.305473
5.0,312,91.808309
7.0,373,92.415418
11.0,405,93.11489
0.0,26998,138.051421
7.0,244,138.466948
0.0,123,138.68395
0.0,26998,185.416809
11.0,405,186.090916
4.0,241,186.500085
0.0,26998,229.69417
0.0,26998,272.90094
7.0,373,273.509985
1.0,169,273.805914
0.0,26998,316.915969
7.0,244,317.317679
5.0,312,317.827525
0.0,123,318.041259
0.0,123,318.256717
2.0,196,318.593762
0.0,123,318.809086
0.0,26998,361.695167
0.0,123,361.908059
1.0,26998,405.066482
7.0,373,405.662036
7.0,373,406.291509
0.0,26998,449.559304
1.0,26998,492.693317
11.0,405,493.363144
0.0,122,493.580754
0.0,123,493.793881
0.0,26998,537.543059
11.0,405,538.203606
7.0,244,538.598811
0.0,123,538.815027
6.0,342,539.388054
0.0,123,539.619667
0.0,123,539.853062
7.0,373,540.496215
0.0,26998,585.668625
7.0,373,586.364064
5.0,312,586.935579
7.0,244,587.356653
1.0,26998,632.365251
6.0,342,632.919199
6.0,342,633.501005
0.0,123,633.712349
0.0,123,633.931934
0.0,26998,677.558119
0.0,123,677.764441
0.0,26998,720.208544
1.0,26998,763.197288
0.0,123,763.406653
6.0,342,763.967407
0.0,123,764.174077
11.0,405,764.836486
0.0,26998,807.841303
0.0,123,808.062888
7.0,373,808.65062
0.0,122,808.858896
6.0,342,809.425556
0.0,123,809.653232
3.0,211,810.010962
1.0,152,810.26959
2.0,196,810.599052
0.0,26998,853.153146
0.0,26998,895.642797
0.0,123,895.867969
4.0,284,896.322716
7.0,244,896.717324
6.0,342,897.272878
1.0,26998,939.752787
0.0,26998,982.378315
0.0,123,982.59879
0.0,123,982.807316
1.0,169,983.088284
0.0,26998,1027.797284
0.0,123,1028.037599
6.0,342,1028.69487
0.0,123,1028.951536
3.0,212,1029.390415
0.0,123,1029.619552
7.0,373,1030.319382
0.0,123,1030.544433
6.0,342,1031.171776
0.0,123,1031.392289
6.0,342,1033.606404
2.0,196,1034.373262
7.0,373,1035.183782
0.0,26998,1082.113758
0.0,123,1082.329472
0.0,123,1082.560297
7.0,373,1083.19253
7.0,373,1083.816204
0.0,123,1084.048044
