#{"t_start": 1764256675.8304834, "env_id": "ALE/Breakout-v5"}
r,l,t
25.0,650,1.317682
42.0,1075,3.385201
9.0,26998,54.849264
26.0,787,56.372618
19.0,26998,108.073963
11.0,26998,159.422145
23.0,26998,210.771609
3.0,26998,261.803355
17.0,779,263.270869
4.0,26998,316.322759
3.0,26998,365.478522
7.0,26998,414.963421
16.0,666,416.226361
13.0,26998,465.810117
34.0,1013,467.711056
7.0,26998,516.972432
35.0,769,518.412083
21.0,26998,567.94502
15.0,26998,617.244761
21.0,26998,666.65832
27.0,968,668.443369
28.0,747,669.840743
27.0,826,671.359226
15.0,26998,720.604468
13.0,674,721.852606
17.0,642,723.068383
24.0,648,724.240528
16.0,735,725.651881
40.0,700,726.933779
7.0,26998,776.403838
18.0,772,777.849006
35.0,1049,779.829745
17.0,605,780.982363
40.0,960,782.761365
11.0,26998,832.57991
21.0,818,834.100622
2.0,26998,883.440593
7.0,26998,932.691326
52.0,1230,935.009462
210.0,1138,937.133843
24.0,870,938.765074
25.0,784,940.254515
11.0,26998,989.513185
26.0,26998,1038.79191
32.0,981,1040.627038
25.0,785,1042.064262
37.0,1108,1044.145037
22.0,984,1045.987067
4.0,26998,1095.443839
23.0,770,1096.895002
25.0,26998,1146.307429
30.0,26998,1195.505194
22.0,26998,1245.938897
29.0,848,1247.488122
16.0,26998,1296.959187
34.0,985,1298.787608
16.0,641,1299.961538
21.0,609,1301.101263
7.0,26998,1350.309365
29.0,757,1351.847985
7.0,26998,1401.601692
34.0,26998,1451.105886
21.0,865,1452.693866
27.0,979,1454.538325
14.0,586,1455.630342
7.0,26998,1504.984089
17.0,26998,1554.677953
7.0,490,1555.58412
15.0,547,1556.626955
23.0,698,1557.919394
27.0,702,1559.269465
7.0,26998,1608.697171
20.0,694,1610.000889
19.0,26998,1659.760459
36.0,1062,1661.752817
49.0,1182,1663.946548
21.0,768,1665.372716
15.0,701,1666.73057
4.0,26998,1715.935207
34.0,1127,1718.108805
8.0,26998,1767.811663
14.0,26998,1817.253941
8.0,26998,1866.513503
47.0,1049,1868.4484
14.0,617,1869.605972
37.0,1027,1871.506048
28.0,26998,1921.486928
17.0,26998,1970.942172
25.0,26998,2020.097676
26.0,725,2021.413836
32.0,26998,2070.451895
48.0,1331,2073.029662
8.0,26998,2122.158081
5.0,26998,2171.518634
9.0,26998,2220.722629
34.0,26998,2269.986724
5.0,26998,2319.281059
3.0,26998,2368.766275
26.0,26998,2418.164445
44.0,1118,2420.234838
