#{"t_start": 1764259096.175661, "env_id": "ALE/Breakout-v5"}
r,l,t
0.0,120,0.236492
0.0,120,0.482656
0.0,120,0.732439
0.0,120,0.981004
0.0,120,1.223207
0.0,120,1.462411
0.0,120,1.710541
2.0,195,2.103384
0.0,120,2.350795
0.0,120,2.585473
0.0,120,2.844861
0.0,120,3.099085
0.0,120,3.344641
0.0,120,3.602174
0.0,120,3.847413
0.0,120,4.106606
0.0,120,4.360999
0.0,120,4.611187
0.0,120,4.864936
0.0,120,5.105138
0.0,120,5.338488
0.0,120,5.580665
0.0,120,5.825627
1.0,149,6.127733
0.0,120,6.3829
0.0,120,6.641309
0.0,120,6.930751
0.0,120,7.17904
0.0,120,7.425101
2.0,195,7.807255
0.0,120,8.053154
0.0,120,8.28862
0.0,120,8.522523
3.0,208,8.942689
0.0,120,9.190643
0.0,120,9.425469
0.0,120,9.666795
0.0,120,9.915929
0.0,120,10.162863
0.0,120,10.396301
0.0,120,10.669027
0.0,120,10.937995
0.0,120,11.179202
0.0,120,11.429931
0.0,122,11.672235
0.0,120,11.918128
0.0,120,12.160759
0.0,120,12.39885
2.0,195,12.801794
0.0,120,13.099951
0.0,120,13.344357
0.0,120,13.595827
0.0,120,13.846215
0.0,120,14.091011
0.0,120,14.32655
0.0,120,14.568517
2.0,177,14.920512
2.0,177,15.274477
0.0,120,15.523555
2.0,179,15.897975
0.0,120,16.15581
0.0,120,16.416347
0.0,120,16.658592
0.0,120,16.905292
0.0,120,17.147909
0.0,120,17.386036
0.0,120,17.624387
0.0,120,17.857548
0.0,120,18.098648
0.0,120,18.337359
0.0,120,18.599862
0.0,120,18.833532
0.0,120,19.067899
0.0,120,19.31927
0.0,120,19.56231
0.0,120,19.797594
0.0,120,20.047859
6.0,300,20.626589
0.0,120,20.858338
0.0,120,21.094005
0.0,120,21.331861
0.0,120,21.578951
0.0,120,21.828978
0.0,120,22.082774
0.0,120,22.329437
0.0,120,22.578668
0.0,120,22.813449
0.0,120,23.049942
0.0,120,23.288186
0.0,120,23.522564
0.0,120,23.757172
0.0,120,23.997141
0.0,120,24.243342
0.0,120,24.490079
0.0,120,24.726065
2.0,195,25.116887
0.0,120,25.368457
2.0,195,25.749931
0.0,120,25.982128
0.0,120,26.262934
