#{"t_start": 1764195875.6445692, "env_id": "ALE/Breakout-v5"}
r,l,t
11.0,398,0.654393
5.0,293,1.154793
43.0,473,1.939626
11.0,395,2.605523
8.0,272,3.076215
9.0,437,3.790635
19.0,551,4.713866
11.0,463,5.459093
11.0,375,6.072529
25.0,436,6.775144
7.0,421,7.477387
8.0,371,8.082699
13.0,471,8.849828
32.0,437,9.601761
13.0,328,10.179185
9.0,295,10.668893
24.0,393,11.341806
24.0,405,12.011902
8.0,385,12.65451
6.0,358,13.244916
11.0,461,13.991099
22.0,375,14.594427
12.0,414,15.284008
19.0,371,15.91211
18.0,495,16.726829
18.0,388,17.463016
17.0,354,18.055652
14.0,351,18.657939
32.0,448,19.397866
22.0,422,20.092496
21.0,495,20.947811
17.0,370,21.563728
23.0,402,22.225044
27.0,560,23.152839
22.0,559,24.103756
20.0,396,24.777947
5.0,303,25.310773
15.0,564,26.218808
8.0,386,26.85199
16.0,474,27.642026
31.0,439,28.384029
26.0,442,29.113037
4.0,256,29.544542
24.0,415,30.224747
16.0,443,30.980398
13.0,495,31.787395
7.0,244,32.185514
6.0,317,32.729424
7.0,400,33.387221
19.0,431,34.104928
7.0,392,34.746862
3.0,224,35.121073
19.0,432,35.822829
15.0,427,36.508952
18.0,530,37.374177
14.0,546,38.421831
26.0,544,39.347818
19.0,583,40.262128
6.0,339,40.816767
23.0,409,41.485343
14.0,635,42.511968
6.0,320,43.070103
7.0,367,43.705098
12.0,432,44.434651
9.0,319,44.979567
29.0,447,45.730046
28.0,493,46.549444
35.0,544,47.465477
7.0,244,47.880617
8.0,407,48.546193
21.0,375,49.170034
13.0,597,50.146397
18.0,548,51.030612
10.0,353,51.601931
14.0,26998,95.236919
16.0,354,95.885612
18.0,364,96.525819
8.0,401,97.190653
13.0,350,97.753094
6.0,374,98.364444
22.0,377,99.025126
21.0,398,99.65989
14.0,336,100.221529
13.0,470,101.041622
7.0,376,101.705614
36.0,621,102.718324
25.0,420,103.396124
8.0,395,104.04586
7.0,369,104.632252
8.0,395,105.295187
24.0,406,105.971822
14.0,540,106.839137
4.0,293,107.377242
16.0,445,108.204599
14.0,563,109.1641
10.0,449,109.941109
8.0,407,110.632092
16.0,454,111.398952
6.0,320,111.920016
12.0,452,112.648248
