#{"t_start": 1764185071.1263871, "env_id": "ALE/Breakout-v5"}
r,l,t
0.0,26998,42.897338
1.0,26998,85.95794
1.0,26998,128.964839
1.0,26998,172.281677
2.0,26998,215.65286
2.0,26998,258.888251
1.0,26998,302.046642
2.0,26998,345.033359
1.0,26998,388.127011
2.0,26998,431.376126
2.0,26998,474.785902
2.0,26998,518.368026
0.0,26998,561.506584
2.0,26998,604.793659
2.0,26998,647.823448
2.0,215,648.18286
2.0,26998,691.569103
1.0,26998,734.659811
2.0,26998,777.678638
2.0,26998,820.731076
3.0,225,821.100066
0.0,26998,864.151987
1.0,26998,907.154487
1.0,26998,950.040083
0.0,26998,993.163403
2.0,215,993.531574
2.0,26998,1036.540556
1.0,26998,1079.797609
2.0,26998,1122.728675
2.0,26998,1165.90699
1.0,26998,1209.119208
2.0,196,1209.456654
2.0,26998,1252.558501
2.0,26998,1295.480938
2.0,26998,1338.768216
5.0,335,1339.351101
1.0,26998,1382.545433
2.0,26998,1425.744355
2.0,26998,1468.954354
2.0,26998,1512.203432
1.0,26998,1555.298748
2.0,215,1555.643201
2.0,26998,1598.257627
2.0,26998,1641.422475
1.0,169,1641.708911
2.0,26998,1684.697799
2.0,26998,1727.903788
2.0,26998,1771.005603
2.0,26998,1813.898466
2.0,26998,1857.111305
0.0,26998,1899.193916
3.0,225,1899.606574
2.0,26998,1945.227387
2.0,26998,1989.426429
3.0,225,1989.82697
2.0,26998,2033.69943
1.0,26998,2078.12339
2.0,26998,2121.34494
2.0,26998,2164.946573
3.0,225,2165.352502
1.0,26998,2207.595314
1.0,26998,2251.506803
2.0,26998,2295.429616
1.0,26998,2340.320887
2.0,26998,2383.873328
2.0,26998,2427.122911
1.0,26998,2470.757414
2.0,26998,2512.555706
1.0,26998,2554.439363
0.0,26998,2595.995652
3.0,26998,2638.651859
2.0,26998,2680.479535
3.0,225,2680.82349
0.0,26998,2721.98395
1.0,26998,2763.761591
0.0,26998,2805.091396
2.0,26998,2846.766119
2.0,215,2847.10133
2.0,215,2847.439974
1.0,26998,2888.640861
1.0,26998,2930.305835
2.0,26998,2972.041095
2.0,26998,3013.420794
3.0,225,3013.79098
2.0,26998,3055.404188
1.0,26998,3096.479638
2.0,26998,3138.713206
2.0,26998,3176.737543
2.0,26998,3215.294022
3.0,225,3215.638465
2.0,26998,3258.9499
2.0,26998,3298.210194
0.0,120,3298.40623
3.0,226,3298.730358
2.0,26998,3337.092028
2.0,26998,3375.840986
3.0,225,3376.173925
3.0,246,3376.54937
2.0,215,3376.85767
1.0,26998,3415.425787
