#{"t_start": 1763941200.5917356, "env_id": "ALE/Breakout-v5"}
r,l,t
2.0,263,511.527289
1.0,191,512.779724
3.0,210,514.155839
3.0,356,516.555367
1.0,206,517.949969
3.0,253,519.60719
2.0,328,521.765079
3.0,361,524.122927
1.0,224,525.581314
4.0,401,528.167573
0.0,167,529.247956
2.0,364,531.581748
2.0,179,532.726442
0.0,147,533.685544
1.0,358,535.98917
1.0,383,538.447888
2.0,350,540.719657
0.0,320,542.799514
2.0,711,547.393402
3.0,620,551.35499
1.0,289,553.257332
2.0,576,556.956005
7.0,561,560.575582
2.0,307,562.564321
0.0,128,563.39711
3.0,579,567.167192
1.0,218,568.545469
0.0,342,570.780686
3.0,313,572.776959
0.0,123,573.566168
1.0,213,574.945662
0.0,174,576.081155
3.0,391,578.766902
1.0,239,580.356914
0.0,155,581.365295
2.0,338,583.537838
1.0,206,584.879611
2.0,390,587.391893
1.0,210,588.77543
3.0,382,591.245289
1.0,245,592.814103
2.0,565,596.510272
2.0,247,598.088351
2.0,357,600.410862
3.0,322,602.478687
3.0,435,605.303961
2.0,234,606.814076
3.0,625,610.862626
0.0,199,612.122271
0.0,382,614.630355
0.0,142,615.551228
1.0,308,617.560179
2.0,347,619.873981
2.0,415,622.552013
0.0,300,624.495976
1.0,382,626.940574
1.0,328,629.056857
0.0,253,630.70334
1.0,427,633.44476
0.0,206,634.777658
0.0,302,636.790049
0.0,432,639.575439
0.0,221,641.031275
0.0,297,642.941864
2.0,477,646.004773
0.0,180,647.177613
0.0,324,649.236521
0.0,133,650.101561
0.0,250,651.752673
0.0,172,652.928488
2.0,269,654.660506
0.0,569,658.541998
0.0,223,660.1161
0.0,432,663.042314
1.0,263,664.781287
1.0,197,665.992295
1.0,197,667.26175
0.0,249,668.908424
3.0,442,671.749573
1.0,393,674.261935
1.0,164,675.289831
3.0,355,677.491558
1.0,435,680.25228
1.0,242,681.762365
1.0,466,684.740883
0.0,354,686.990214
3.0,301,688.918284
1.0,569,692.508601
1.0,190,693.691632
2.0,307,695.624366
2.0,249,697.324874
1.0,364,699.607113
1.0,316,701.607584
0.0,260,703.237098
1.0,231,704.694998
0.0,218,706.056883
2.0,459,708.924456
1.0,509,712.174106
4.0,451,715.038952
0.0,256,716.624224
4.0,464,719.57006
0.0,289,721.407236
1.0,150,722.384031
0.0,122,723.160576
3.0,622,727.073946
5.0,467,730.05784
1.0,430,732.723487
1.0,286,734.573328
2.0,490,737.657167
2.0,435,740.417571
1.0,348,742.639384
0.0,227,744.056614
1.0,271,745.773106
2.0,350,747.973123
0.0,511,751.185653
0.0,240,752.685088
3.0,233,754.12349
0.0,425,756.934728
1.0,280,758.722818
0.0,372,761.07275
0.0,350,763.306161
0.0,194,764.506013
0.0,192,765.726726
0.0,311,767.722491
1.0,266,769.412879
0.0,299,771.357376
1.0,309,773.322397
0.0,362,775.589159
1.0,547,778.988837
0.0,497,782.13876
0.0,301,784.052623
0.0,285,785.888304
0.0,349,788.072775
1.0,400,790.649496
1.0,267,792.346456
4.0,442,795.132832
1.0,275,796.87598
2.0,290,798.755052
0.0,186,799.955547
3.0,268,801.671711
0.0,399,804.171966
0.0,462,807.088188
1.0,367,809.425947
0.0,179,810.554996
0.0,211,811.888669
0.0,366,814.233161
0.0,157,815.204716
0.0,216,816.708676
0.0,337,818.887415
0.0,345,821.087865
5.0,736,825.704466
0.0,376,828.087634
0.0,326,830.138443
0.0,299,832.035751
2.0,604,835.822718
0.0,282,837.575887
0.0,440,840.370705
0.0,171,841.487352
0.0,233,842.937297
0.0,245,844.470788
0.0,302,846.354159
0.0,586,850.083463
0.0,497,853.417583
1.0,239,854.945261
1.0,166,856.039529
1.0,161,857.081385
0.0,120,857.854958
0.0,145,858.787003
2.0,231,860.255075
2.0,439,863.018858
0.0,174,864.131824
2.0,399,866.628861
1.0,203,867.886816
0.0,256,869.503347
0.0,254,871.131111
2.0,199,872.36992
1.0,524,875.631633
2.0,217,877.087301
2.0,250,878.663714
1.0,302,880.569731
0.0,161,881.578541
0.0,135,882.436388
0.0,160,883.452829
1.0,238,884.936189
0.0,146,885.887184
0.0,195,887.117775
2.0,252,888.69635
0.0,209,890.033928
2.0,282,891.776644
0.0,299,893.636044
1.0,195,894.873632
0.0,120,895.636663
2.0,237,897.106907
0.0,128,897.932088
2.0,179,899.086124
1.0,188,900.286855
2.0,392,902.752642
0.0,238,904.324528
2.0,253,906.069314
0.0,368,908.496654
3.0,323,910.605146
1.0,239,912.225431
2.0,369,914.628706
0.0,172,915.75805
0.0,434,918.602016
2.0,226,920.085341
0.0,280,921.928465
0.0,339,924.235334
0.0,481,927.385299
0.0,161,928.456381
0.0,120,929.252151
1.0,344,931.50725
0.0,187,932.752712
2.0,296,934.721798
2.0,267,936.590704
4.0,603,940.69189
2.0,347,942.968143
0.0,120,943.768194
0.0,157,944.835724
1.0,171,945.95329
0.0,261,947.72364
2.0,306,949.737119
0.0,124,950.567931
3.0,279,952.418975
1.0,252,954.084427
2.0,197,955.390182
2.0,195,956.701078
1.0,163,957.768508
1.0,202,959.101858
2.0,472,962.244035
3.0,251,963.855506
3.0,423,966.612071
1.0,224,968.124693
0.0,145,969.107186
1.0,373,972.182554
5.0,374,974.690382
1.0,223,976.126053
2.0,320,978.208645
1.0,148,979.167049
2.0,234,980.829567
0.0,247,982.429191
0.0,281,984.22462
0.0,253,985.854306
0.0,335,987.99755
0.0,163,989.053328
0.0,194,990.290549
1.0,238,991.819276
2.0,224,993.254277
0.0,122,994.026673
0.0,233,995.518749
1.0,148,996.524731
1.0,421,999.312463
0.0,120,1000.096057
0.0,140,1001.013651
0.0,140,1001.931542
3.0,281,1003.759957
0.0,126,1004.556878
2.0,507,1007.823343
0.0,162,1008.887583
1.0,330,1011.024496
2.0,402,1013.626052
1.0,173,1014.780773
0.0,122,1015.571555
3.0,315,1017.623463
1.0,209,1018.969276
1.0,149,1019.960005
1.0,169,1021.043094
0.0,121,1021.819584
0.0,127,1022.64957
1.0,229,1024.131076
0.0,121,1024.931557
1.0,170,1026.069862
2.0,196,1027.35902
0.0,121,1028.153782
0.0,133,1029.055108
1.0,200,1030.359492
0.0,365,1032.740847
0.0,146,1033.685905
1.0,148,1034.649971
0.0,242,1036.227589
1.0,257,1037.878707
2.0,206,1039.199542
0.0,179,1040.364048
1.0,182,1041.546676
0.0,175,1042.67461
0.0,168,1043.792857
1.0,214,1045.18357
0.0,130,1046.014012
1.0,174,1047.157728
0.0,175,1048.287099
1.0,235,1049.800363
2.0,390,1052.314656
4.0,495,1055.54631
2.0,221,1057.066559
0.0,326,1059.178073
2.0,338,1061.336334
1.0,348,1063.567208
1.0,199,1064.851848
0.0,170,1065.945021
0.0,120,1066.711871
1.0,172,1067.814913
1.0,299,1069.748698
2.0,222,1071.224834
1.0,378,1073.684797
2.0,211,1075.058572
3.0,410,1077.705265
2.0,268,1079.412627
2.0,178,1080.558081
0.0,122,1081.351382
2.0,810,1086.588276
1.0,223,1088.025628
1.0,197,1089.32879
2.0,277,1091.105647
1.0,306,1093.080909
5.0,356,1095.369381
0.0,253,1097.022941
3.0,242,1098.567327
3.0,249,1100.155424
1.0,235,1101.670342
1.0,250,1103.338187
2.0,260,1105.011645
0.0,130,1105.85146
0.0,120,1106.635662
4.0,520,1109.978152
4.0,348,1112.198948
2.0,493,1115.376334
1.0,232,1117.007187
2.0,379,1119.466809
1.0,149,1120.412559
2.0,332,1122.562877
1.0,238,1124.107705
1.0,209,1125.454589
4.0,385,1127.930291
1.0,226,1129.417151
3.0,395,1131.953274
2.0,207,1133.262112
2.0,191,1134.506084
0.0,120,1135.293255
1.0,148,1136.248772
1.0,273,1138.011248
1.0,206,1139.348581
3.0,288,1141.2177
0.0,136,1142.102036
6.0,512,1145.375627
5.0,651,1149.587424
1.0,185,1150.793409
2.0,524,1154.215119
1.0,200,1155.498355
1.0,306,1157.456271
2.0,282,1159.296793
2.0,273,1161.054555
0.0,163,1162.111445
1.0,198,1163.378818
0.0,126,1164.20849
3.0,293,1166.067308
0.0,202,1167.386686
1.0,223,1168.818833
1.0,337,1171.021277
0.0,184,1172.20326
1.0,189,1173.412354
2.0,307,1175.398675
4.0,801,1180.727384
1.0,166,1181.783802
3.0,502,1185.010999
3.0,274,1186.762674
5.0,401,1189.359169
2.0,652,1193.556274
2.0,318,1195.634622
0.0,120,1196.440854
1.0,398,1199.146768
2.0,232,1200.639819
3.0,354,1202.931149
1.0,412,1205.685112
5.0,546,1209.246874
1.0,342,1211.455338
5.0,309,1213.471579
1.0,718,1218.140246
2.0,388,1220.667538
2.0,338,1222.84687
1.0,148,1223.827183
7.0,662,1228.11972
2.0,259,1229.80072
2.0,462,1232.796035
1.0,259,1234.495054
2.0,393,1237.173831
2.0,416,1239.949959
3.0,369,1242.345539
