#{"t_start": 1764078098.6933086, "env_id": "ALE/Breakout-v5"}
r,l,t24.0,284,5.4173013.3.0,257,9.9514991.2.0,212,12.5263174.0,268,16.504793
9.0,499,1606.447369
6.0,343,1612.227957
8.0,433,1621.154826
8.0,444,1629.07813
8.0,296,1635.43912
5.0,332,1640.494052
13.0,491,1649.987128
7.0,413,1657.000436
7.0,457,1666.381187
3.0,218,1669.202237
8.0,324,1676.026548
8.0,419,1683.250979
7.0,403,1690.439179
11.0,427,1699.592648
3.0,221,1702.239554
9.0,452,1711.353488
12.0,437,1718.479507
9.0,438,1727.50645
7.0,384,1734.559326
4.0,266,1739.097016
9.0,329,1743.74783
12.0,451,1752.785711
8.0,420,1759.869974
4.0,263,1764.455819
13.0,474,1773.589787
7.0,381,1780.48639
13.0,509,1789.490937
6.0,347,1796.347718
11.0,405,1803.102344
8.0,401,1809.827526
12.0,423,1817.21558
13.0,601,1828.580718
10.0,485,1837.339148
9.0,419,1844.88841
7.0,356,1851.310196
3.0,214,1855.975756
8.0,402,1862.485351
5.0,294,1867.833588
7.0,249,1872.550348
5.0,292,1877.458801
14.0,508,1885.625947
8.0,304,1891.344306
11.0,519,1899.534465
12.0,454,1906.243713
7.0,415,1912.906289
14.0,633,1923.231479
12.0,531,1931.580674
6.0,363,1938.150045
9.0,464,1946.343323
3.0,214,1950.171288
10.0,491,1956.652381
10.0,527,1965.984967
7.0,250,1968.827828
14.0,391,1976.538234
8.0,409,1982.72301
27.0,591,1991.362547
9.0,459,1999.360389
16.0,628,2009.433112
13.0,389,2015.554234
8.0,444,2021.981807
11.0,278,2027.539698
11.0,534,2036.081265
13.0,346,2040.627041
17.0,633,2050.505764
13.0,320,2056.541583
12.0,433,2062.638296
4.0,271,2066.917124
13.0,582,2076.759793
9.0,448,2083.300718
8.0,328,2089.257586
7.0,400,2095.567594
11.0,399,2101.814918
7.0,380,2107.98282
11.0,275,2111.948371
8.0,302,2117.607787
7.0,247,2121.656051
8.0,410,2127.857211
7.0,420,2134.051224
3.0,221,2137.97091
13.0,606,2148.108027
14.0,583,2157.471549
10.0,508,2165.405918
7.0,254,2169.304222
10.0,399,2175.202151
8.0,402,2181.914682
3.0,227,2185.971643
10.0,496,2194.098642
9.0,469,2201.731298
12.0,417,2208.104276
11.0,270,2212.833742
8.0,280,2217.110199
9.0,488,2225.228455
6.0,362,2231.156268
11.0,274,2235.347317
9.0,483,2243.464269
13.0,598,2251.994405
10.0,520,2259.90663
8.0,407,2267.415829
4.0,267,2271.490155
9.0,330,2276.067265
9.0,458,2284.003136
13.0,618,2294.083455
12.0,454,2300.612609
4.0,277,2305.026617
7.0,391,2311.314322
3.0,214,2315.166189
8.0,296,2319.254532
5.0,292,2325.118679
11.0,508,2333.416992
12.0,557,2341.705242
11.0,389,2347.641941
10.0,360,2353.536392
11.0,535,2361.700881
9.0,514,2369.594954
9.0,432,2376.068808
12.0,573,2385.73114
4.0,259,2389.758992
16.0,476,2397.665987
10.0,361,2403.721045
6.0,338,2408.036977
7.0,425,2414.575619
10.0,357,2420.613828
8.0,291,2426.174682
6.0,365,2430.98774
12.0,434,2438.89977
12.0,461,2445.716318
8.0,413,2454.115786
9.0,481,2460.618955
10.0,491,2468.674709
10.0,470,2476.404785
9.0,479,2484.213513
20.0,699,2495.073996
10.0,501,2503.050325
13.0,479,2511.837477
16.0,613,2522.043722
11.0,397,2528.245406
10.0,447,2534.359878
4.0,281,2538.723238
21.0,525,2547.197673
9.0,448,2554.791968
10.0,476,2562.711534
11.0,518,2570.914457
8.0,397,2576.983406
6.0,348,2582.979366
15.0,564,2591.572071
9.0,455,2597.872302
13.0,444,2605.654964
23.0,477,2613.675769
11.0,393,2620.15253
8.0,402,2626.285893
9.0,454,2632.696027
14.0,354,2638.651947
11.0,525,2646.923797
10.0,493,2654.897351
14.0,532,2663.385862
20.0,563,2673.040902
15.0,560,2681.473762
9.0,439,2689.270077
8.0,454,2695.575338
9.0,435,2701.960136
10.0,492,2710.228244
8.0,424,2718.105692
10.0,473,2724.886487
14.0,537,2734.612753
18.0,689,2745.136694
12.0,602,2755.620051
9.0,311,2759.986135
12.0,453,2768.122557
6.0,336,2772.449479
12.0,301,2778.155758
12.0,577,2786.580991
8.0,282,2790.843751
9.0,330,2796.586778
3.0,212,2799.010844
10.0,489,2806.752129
13.0,642,2817.654201
14.0,611,2827.74552
8.0,292,2831.88322
12.0,477,2839.958015
17.0,588,2849.705715
8.0,408,2855.908801
17.0,499,2864.161478
13.0,473,2870.759762
5.0,280,2876.205719
13.0,316,2880.706148
18.0,675,2890.765964
13.0,334,2896.935972
13.0,349,2902.774634
16.0,471,2909.230829
9.0,481,2917.004266
15.0,566,2926.903077
14.0,532,2935.129234
10.0,506,2943.332355
14.0,391,2949.535567
17.0,383,2955.503052
17.0,538,2964.288294
11.0,546,2972.525055
8.0,381,2978.877222
5.0,322,2984.600495
6.0,356,2989.116654
15.0,374,2995.049065
18.0,494,3003.000811
18.0,546,3012.844325
6.0,338,3017.270988
8.0,403,3023.968744
9.0,464,3031.716252
8.0,418,3037.816322
9.0,491,3045.692163
16.0,450,3053.972486
11.0,401,3060.328839
19.0,564,3070.101626
12.0,424,3076.439728
13.0,367,3082.668772
25.0,629,3092.688001
17.0,377,3098.839441
21.0,514,3106.85816
21.0,520,3115.772546
10.0,479,3123.898457
14.0,511,3132.161917
14.0,404,3138.480673
14.0,506,3146.881943
18.0,423,3153.194293
6.0,301,3158.831978
15.0,522,3167.057406
11.0,506,3175.169873
15.0,549,3183.497381
18.0,392,3189.487195
14.0,485,3197.347193
16.0,455,3204.003647
15.0,430,3211.705622
21.0,390,3217.855016
10.0,397,3223.8546
18.0,412,3230.281961
17.0,493,3238.040373
14.0,372,3244.022992
9.0,460,3251.764866
13.0,455,3258.236701
22.0,444,3265.923136
14.0,384,3271.978077
9.0,435,3278.498143
18.0,390,3284.857249
11.0,498,3292.954371
4.0,292,3296.989625
16.0,454,3305.075403
7.0,362,3311.291544
13.0,651,3321.632302
17.0,498,3329.815291
14.0,502,3336.407719
10.0,371,3342.496113
10.0,510,3350.896286
18.0,384,3357.649815
18.0,502,3365.649805
6.0,377,3371.581039
19.0,482,3379.681284
19.0,537,3388.127194
18.0,530,3396.308593
16.0,470,3404.115085
11.0,387,3410.882319
11.0,520,3419.158407
18.0,409,3425.467189
12.0,505,3433.663635
12.0,418,3439.904008
17.0,340,3445.880621
28.0,496,3454.213112
9.0,433,3460.572483
13.0,475,3468.86783
15.0,435,3475.196117
19.0,454,3483.119406
