#{"t_start": 1764244997.9496539, "env_id": "ALE/Breakout-v5"}
r,l,t
3.0,216,1433.820449
2.0,181,1438.593293
2.0,205,1443.283234
8.0,294,1450.646548
3.0,222,1455.883247
4.0,265,1462.334791
2.0,191,1467.042103
2.0,198,1471.816706
1.0,150,1475.296545
3.0,216,1480.765848
3.0,219,1486.017592
3.0,219,1491.744625
3.0,213,1496.388518
2.0,185,1501.031461
2.0,182,1505.798973
2.0,180,1509.898359
8.0,304,1517.61431
3.0,218,1522.929865
4.0,245,1528.690798
7.0,253,1534.8206
2.0,216,1540.064831
2.0,188,1544.870245
2.0,180,1549.024806
9.0,335,1556.965036
7.0,255,1563.12706
3.0,221,1568.377885
2.0,184,1572.609133
2.0,185,1577.093974
11.0,287,1584.194398
2.0,183,1588.70977
2.0,198,1593.280425
7.0,255,1599.431671
3.0,214,1604.734705
3.0,223,1610.034051
2.0,188,1614.810915
2.0,186,1618.895348
2.0,190,1623.373363
2.0,194,1627.984372
7.0,267,1634.845342
7.0,248,1640.927783
3.0,216,1646.102091
3.0,214,1651.623735
7.0,263,1657.91656
7.0,246,1663.711734
7.0,251,1669.386077
4.0,271,1676.480913
3.0,221,1681.73856
7.0,258,1688.117374
3.0,220,1693.560509
2.0,181,1697.586626
7.0,254,1704.04113
2.0,187,1708.7298
2.0,188,1713.444444
1.0,156,1716.991357
1.0,158,1720.895504
3.0,244,1726.833476
3.0,210,1732.069285
1.0,161,1735.671152
2.0,187,1740.383109
2.0,204,1745.53125
3.0,222,1750.646129
3.0,237,1756.684474
3.0,217,1761.9246
3.0,219,1767.212291
2.0,180,1771.593113
2.0,182,1776.193634
3.0,221,1781.507294
3.0,227,1787.218461
7.0,258,1793.096068
7.0,255,1799.626408
1.0,160,1803.695006
7.0,252,1809.661254
3.0,219,1815.011659
3.0,222,1820.983351
2.0,191,1825.601167
7.0,260,1831.622736
3.0,216,1836.994126
3.0,213,1842.497499
3.0,222,1848.269811
7.0,248,1854.122264
2.0,188,1858.725011
3.0,223,1864.082615
2.0,182,1868.666571
2.0,192,1873.309273
2.0,180,1877.58812
0.0,127,1880.722612
3.0,218,1886.022338
7.0,253,1892.364303
3.0,213,1897.630417
7.0,256,1904.000465
2.0,183,1908.169804
1.0,170,1912.338189
3.0,220,1917.858485
3.0,211,1923.117579
2.0,197,1927.805754
7.0,247,1934.141665
3.0,222,1939.542632
3.0,235,1945.434944
7.0,248,1951.384824
3.0,213,1956.611598
3.0,221,1961.774398
3.0,211,1966.857236
7.0,254,1973.168967
3.0,216,1978.401309
10.0,358,1986.443159
7.0,259,1992.727883
7.0,265,1999.271342
3.0,221,2004.702694
3.0,242,2010.937958
3.0,210,2015.794117
3.0,215,2020.83418
2.0,199,2025.985875
4.0,259,2032.113005
3.0,214,2037.446238
2.0,193,2042.021575
2.0,186,2046.917078
1.0,155,2051.185825
2.0,203,2056.078279
3.0,220,2061.624704
3.0,216,2067.234522
3.0,212,2072.710872
2.0,189,2077.431496
3.0,227,2082.875085
7.0,258,2089.162306
5.0,345,2097.417053
2.0,182,2102.105237
2.0,184,2106.848454
4.0,243,2112.65603
4.0,282,2119.681114
5.0,307,2126.938382
4.0,263,2133.205623
6.0,366,2142.045597
5.0,301,2149.255658
7.0,252,2155.683348
8.0,283,2162.137757
2.0,192,2167.029422
4.0,240,2173.024846
4.0,275,2179.958483
3.0,217,2185.156428
2.0,193,2189.83962
5.0,273,2196.193707
3.0,221,2202.038331
3.0,224,2207.557516
4.0,245,2213.773115
3.0,250,2219.70528
9.0,326,2227.95769
5.0,292,2235.279728
3.0,216,2240.501207
3.0,219,2245.829915
5.0,300,2253.381051
4.0,285,2260.406761
11.0,441,2270.892904
9.0,445,2281.740447
5.0,339,2290.086275
9.0,354,2298.959266
3.0,237,2304.280017
5.0,305,2311.854235
3.0,229,2317.475657
8.0,302,2324.429135
2.0,187,2328.951778
3.0,214,2334.095276
11.0,281,2341.28388
7.0,270,2347.759396
3.0,232,2353.618405
3.0,229,2359.001304
10.0,367,2368.211675
1.0,152,2372.102432
8.0,297,2379.204605
7.0,377,2388.592567
4.0,268,2395.265584
3.0,238,2401.18716
4.0,252,2407.110479
3.0,213,2412.192003
5.0,316,2419.898441
4.0,274,2426.869632
3.0,215,2432.030134
11.0,273,2438.484761
4.0,240,2444.468682
7.0,247,2450.228321
8.0,302,2457.645233
8.0,305,2465.384671
2.0,207,2470.001026
5.0,326,2477.799082
9.0,324,2485.340406
9.0,306,2493.024269
4.0,267,2499.722085
2.0,213,2504.793194
2.0,189,2509.321901
3.0,252,2515.657473
6.0,339,2524.04524
7.0,245,2529.849501
5.0,301,2536.853381
9.0,329,2545.256727
8.0,303,2552.896341
8.0,405,2562.820445
4.0,264,2569.143262
4.0,262,2575.374342
5.0,334,2583.325958
4.0,281,2590.188869
12.0,310,2597.630771
9.0,330,2605.679896
8.0,276,2612.146168
5.0,295,3261.576828
7.0,256,3269.15276
5.0,291,3277.952074
7.0,391,3290.291114
7.0,375,3301.545701
8.0,287,3311.171131
11.0,425,3324.407784
3.0,219,3331.32356
4.0,270,3340.32963
10.0,368,3352.067669
8.0,297,3360.998079
6.0,320,3370.47948
3.0,257,3379.022731
8.0,289,3388.348977
5.0,323,3398.707027
9.0,341,3410.148388
8.0,434,3425.115706
5.0,288,3435.134862
6.0,345,3446.679057
