#{"t_start": 1764127424.7455816, "env_id": "ALE/Breakout-v5"}
r,l,t
11.0,397,1337.638098
14.0,426,1344.87234
11.0,414,1352.511611
9.0,441,1361.100411
12.0,586,1371.038057
17.0,530,1380.406339
5.0,301,1386.913746
16.0,478,1394.675855
9.0,462,1403.634356
6.0,327,1409.826483
12.0,592,1419.453964
15.0,407,1426.654982
15.0,440,1436.003022
11.0,411,1443.013584
8.0,414,1449.741881
9.0,471,1459.033386
5.0,294,1463.30906
6.0,361,1470.08226
10.0,530,1478.854557
10.0,384,1486.076844
13.0,530,1495.458935
17.0,623,1507.466323
15.0,574,1519.245421
10.0,497,1528.353834
13.0,501,1536.524763
11.0,393,1544.420868
6.0,358,1550.121146
13.0,355,1556.961957
11.0,513,1566.685024
11.0,533,1576.104242
8.0,441,1584.476763
10.0,364,1591.51065
3.0,235,1594.584597
9.0,472,1603.268128
6.0,323,1610.517972
18.0,685,1621.932017
15.0,554,1630.214313
8.0,409,1636.481696
8.0,453,1644.178267
7.0,373,1650.187612
11.0,406,1656.130675
8.0,276,1660.115668
20.0,707,1671.785551
5.0,315,1675.940902
4.0,261,1680.039525
11.0,487,1687.676506
11.0,510,1695.658
11.0,377,1701.500913
10.0,368,1707.326694
8.0,420,1713.422801
11.0,541,1721.867107
4.0,268,1727.628081
16.0,600,1736.204828
14.0,398,1742.33818
12.0,533,1750.322301
18.0,621,1761.45506
27.0,495,1769.209713
16.0,608,1778.923571
11.0,377,1785.241174
16.0,617,1795.068053
9.0,464,1801.543419
9.0,441,1809.0547
21.0,751,1820.784823
16.0,618,1829.279713
12.0,455,1837.031125
16.0,607,1846.606987
20.0,462,1852.981077
11.0,429,1860.823597
14.0,524,1869.238642
8.0,306,1873.556279
13.0,613,1883.331352
19.0,757,1895.393098
17.0,506,1903.303809
16.0,446,1909.695884
11.0,377,1915.64826
11.0,525,1923.883358
15.0,415,1931.234946
12.0,602,1939.653829
2.0,182,1943.316797
11.0,381,1949.175733
8.0,392,1955.144625
8.0,408,1961.410461
13.0,442,1967.752536
9.0,523,1977.02245
7.0,379,1981.559201
19.0,558,1991.15091
24.0,519,1999.226391
22.0,669,2009.010165
22.0,566,2018.557581
4.0,276,2022.853292
12.0,542,2031.390983
11.0,546,2039.439856
12.0,525,2047.438468
18.0,549,2057.186594
2.0,187,2059.518147
15.0,529,2067.464529
8.0,447,2074.951523
15.0,413,2080.999381
13.0,544,2090.040772
12.0,565,2099.784047
9.0,496,2106.221852
24.0,729,2117.916867
5.0,298,2122.163574
10.0,511,2130.03549
17.0,522,2139.743271
14.0,568,2147.977438
12.0,568,2156.179711
10.0,381,2162.073026
10.0,382,2168.117685
28.0,554,2177.486349
7.0,406,2183.590038
17.0,697,2193.671056
10.0,489,2201.386071
13.0,512,2209.324222
17.0,602,2219.035081
12.0,537,2227.897758
7.0,407,2234.00865
14.0,551,2244.099705
36.0,859,2256.547374
14.0,495,2264.587025
10.0,509,2272.75363
6.0,359,2278.634996
7.0,375,2284.545942
27.0,604,2294.16728
23.0,460,2300.584265
5.0,312,2306.142201
21.0,642,2316.007303
21.0,409,2322.314068
31.0,4574,2395.559108
7.0,371,2400.210494
21.0,496,2408.093033
10.0,468,2415.923007
10.0,343,2421.642878
8.0,470,2428.545672
6.0,361,2434.463862
15.0,580,2444.404942
9.0,351,2448.924624
11.0,520,2456.886961
7.0,380,2462.967248
15.0,483,2470.833237
10.0,498,2478.945121
13.0,360,2484.76453
5.0,321,2488.947678
12.0,464,2496.88648
16.0,421,2502.914409
3.0,217,2506.655707
6.0,343,2512.388293
21.0,519,2520.36282
11.0,513,2528.194823
11.0,536,2536.140147
15.0,531,2544.309111
14.0,403,2550.451487
8.0,421,2557.8417
12.0,527,2565.967084
8.0,434,2572.426219
7.0,398,2578.628967
25.0,414,2584.920689
11.0,559,2594.880307
6.0,376,2600.779562
8.0,423,2606.979559
10.0,468,2614.642032
8.0,446,2620.790748
10.0,377,2626.910797
11.0,286,2631.354929
16.0,532,2639.409829
8.0,424,2646.853529
10.0,513,2654.904835
11.0,434,2661.148471
13.0,465,2668.772619
8.0,394,2674.833814
16.0,557,2683.448231
25.0,541,2691.844614
5.0,279,2697.204404
15.0,545,2705.616972
26.0,697,2715.707006
16.0,513,2723.692659
14.0,599,2733.487299
8.0,410,2739.480816
23.0,609,2749.096787
27.0,587,2758.912149
4.0,278,2763.054764
6.0,318,2767.189871
24.0,671,2777.170579
15.0,536,2786.410247
8.0,302,2790.634564
17.0,468,2798.593958
10.0,485,2805.19747
8.0,403,2812.996853
25.0,422,2819.297102
18.0,665,2829.269491
22.0,653,2839.518348
12.0,459,2847.32882
9.0,432,2853.508976
14.0,502,2861.431946
33.0,730,2873.313011
8.0,360,2879.136762
27.0,614,2887.489714
6.0,347,2893.476822
6.0,328,2899.064124
13.0,526,2907.07885
13.0,652,2917.352726
22.0,543,2925.470762
16.0,637,2935.764789
6.0,344,2942.082701
11.0,425,2948.325631
5.0,323,2954.246403
8.0,391,2960.44786
8.0,430,2966.708353
12.0,456,2974.219365
7.0,388,2980.00105
9.0,467,2986.912569
21.0,548,2996.792895
5.0,327,3001.258629
12.0,471,3009.050792
22.0,586,3017.607609
22.0,817,3031.512204
8.0,405,3037.573604
12.0,595,3047.331931
8.0,431,3053.646675
13.0,480,3061.432795
15.0,648,3071.581045
20.0,583,3080.650372
22.0,679,3092.467378
